ts_us,ax,ay,az,gx,gy,gz,mx,my,mz,temp,roll,pitch,yaw,sys_cal,gyro_cal,acc_cal,mag_cal
3986168752,-0.6200,9.6900,0.6100,-2.2500,-1.3750,-1.6875,57.2500,-41.3750,-8.0000,26.0,4.3125,93.8750,87.9375,3,3,3,3
3986178752,-0.6600,9.6200,0.6000,-1.6250,-1.1250,-1.5625,57.2500,-41.3750,-8.0000,26.0,4.3125,93.8750,87.8750,3,3,3,3
3986188752,-0.6300,9.6400,0.6000,-1.0625,-0.3750,-1.8750,57.2500,-41.3750,-8.0000,26.0,4.2500,93.8125,87.8750,3,3,3,3
3986198752,-0.5800,9.7500,0.7100,-1.0625,-0.3750,-1.8750,55.5000,-41.7500,-9.1875,26.0,4.2500,93.8125,87.8750,3,3,3,3
3986208752,-0.6400,9.6800,0.6200,-1.3750,-0.3125,-1.5625,55.5000,-41.7500,-9.1875,26.0,4.2500,93.8125,87.8750,3,3,3,3
3986218752,-0.6600,9.6700,0.6200,-0.6875,0.4375,-1.6250,55.5000,-41.7500,-9.1875,26.0,4.2500,93.8125,87.8125,3,3,3,3
3986228752,-0.6000,9.7000,0.6600,-0.5625,0.5000,-1.0625,55.5000,-41.7500,-9.1875,26.0,4.1875,93.8125,87.8125,3,3,3,3
3986238752,-0.5800,9.6200,0.6200,-0.5000,0.1875,-0.3750,55.5000,-41.7500,-9.1875,26.0,4.1875,93.8125,87.8125,3,3,3,3
3986248752,-0.6300,9.5300,0.5300,0.3750,0.2500,-0.5625,57.2500,-41.0000,-8.0000,26.0,4.1875,93.8125,87.8125,3,3,3,3
3986258752,-0.5800,9.6200,0.5300,0.7500,0.3750,-0.8125,57.2500,-41.0000,-8.0000,26.0,4.1875,93.8125,87.8125,3,3,3,3
3986268752,-0.5800,9.5500,0.5500,1.8750,0.4375,-0.7500,57.2500,-41.0000,-8.0000,26.0,4.1875,93.8125,87.8125,3,3,3,3
3986278752,-0.6500,9.5800,0.5500,2.5625,0.4375,-1.1875,57.2500,-41.0000,-8.0000,26.0,4.1875,93.8750,87.7500,3,3,3,3
3986288752,-0.6200,9.6200,0.5700,2.7500,0.5625,-1.8125,57.2500,-41.0000,-8.0000,26.0,4.1250,93.8750,87.7500,3,3,3,3
3986298752,-0.6000,9.7000,0.6200,2.7500,0.5625,-1.8125,57.2500,-41.0000,-8.0000,26.0,4.1250,93.8750,87.7500,3,3,3,3
3986308752,-0.6200,9.7100,0.7400,2.5625,0.8750,-2.0625,57.2500,-39.5625,-9.5625,26.0,4.1250,93.8750,87.7500,3,3,3,3
3986318752,-0.5900,9.6900,0.7600,-0.7500,0.1250,-1.6250,57.2500,-39.5625,-9.5625,26.0,4.0625,93.8750,87.6875,3,3,3,3
3986328752,-0.5800,9.6600,0.5900,-1.0000,-0.3125,-1.0000,57.2500,-39.5625,-9.5625,26.0,4.0625,93.8750,87.6875,3,3,3,3
3986338752,-0.5700,9.5900,0.5900,1.1250,-0.3125,-0.8750,57.2500,-39.5625,-9.5625,26.0,4.0625,93.8750,87.6875,3,3,3,3
3986348752,-0.6000,9.5700,0.5300,1.1250,-0.3125,-0.8750,57.2500,-39.5625,-9.5625,26.0,4.0625,93.8750,87.6875,3,3,3,3
3986358752,-0.6000,9.6700,0.6200,3.9375,-0.0000,-1.4375,56.8750,-41.7500,-8.5000,26.0,4.0625,93.9375,87.6250,3,3,3,3
3986368752,-0.6000,9.6600,0.6900,6.0625,1.0625,-2.0000,56.8750,-41.7500,-8.5000,26.0,4.0000,94.0625,87.6250,3,3,3,3
3986378752,-0.5400,9.6900,0.6400,5.3750,0.3750,-1.3750,56.8750,-41.7500,-8.5000,26.0,4.0000,94.1250,87.5625,3,3,3,3
3986388752,-0.6100,9.6600,0.5700,5.1875,0.1875,-0.5000,56.8750,-41.7500,-8.5000,26.0,4.0000,94.1875,87.6250,3,3,3,3
3986398752,-0.6500,9.6400,0.8000,5.1875,0.1875,-0.5000,56.8750,-41.7500,-8.5000,26.0,4.0000,94.1875,87.6250,3,3,3,3
3986408752,-0.5200,9.7300,0.6600,3.1250,0.3750,-1.6250,56.5625,-41.7500,-8.8750,26.0,4.0000,94.1875,87.5625,3,3,3,3
3986418752,-0.5600,9.7300,0.6600,0.8125,-0.1875,-1.6250,56.5625,-41.7500,-8.8750,26.0,3.9375,94.1875,87.5625,3,3,3,3
3986428752,-0.5800,9.6900,0.7000,0.4375,-0.1250,-1.5625,56.5625,-41.7500,-8.8750,26.0,3.9375,94.1875,87.5000,3,3,3,3
3986438752,-0.5600,9.6200,0.6500,0.5625,-0.0625,-1.7500,56.5625,-41.7500,-8.8750,26.0,3.8750,94.1875,87.5000,3,3,3,3
3986448752,-0.4800,9.7000,0.7900,0.5625,-0.0625,-1.7500,56.5625,-41.7500,-8.8750,26.0,3.8750,94.1875,87.5000,3,3,3,3
3986458752,-0.5400,9.7500,0.7600,1.3125,-0.2500,-1.5625,56.5625,-41.0000,-8.7500,26.0,3.8750,94.2500,87.5000,3,3,3,3
3986468752,-0.5700,9.7300,0.7400,1.1250,-0.3750,-0.8750,56.5625,-41.0000,-8.7500,26.0,3.8750,94.2500,87.5000,3,3,3,3
3986478752,-0.5800,9.6500,0.7100,0.3125,-0.1875,-0.3750,56.5625,-41.0000,-8.7500,26.0,3.8750,94.2500,87.5000,3,3,3,3
3986488752,-0.6400,9.6000,0.6200,-0.1250,-0.3125,0.5625,56.5625,-41.0000,-8.7500,26.0,3.8750,94.2500,87.5000,3,3,3,3
3986498752,-0.6400,9.5600,0.5300,-0.1250,-0.5625,0.5000,56.5625,-41.0000,-8.7500,26.0,3.8750,94.2500,87.5000,3,3,3,3
3986508752,-0.5500,9.6000,0.6400,0.1875,-1.1250,0.3750,56.1875,-41.7500,-9.1875,26.0,3.8750,94.2500,87.5000,3,3,3,3
3986518752,-0.5600,9.6300,0.6300,-0.0000,-1.0625,0.2500,56.1875,-41.7500,-9.1875,26.0,3.8750,94.2500,87.5000,3,3,3,3
3986528752,-0.5900,9.6400,0.6500,-0.0000,-1.0625,0.1875,56.1875,-41.7500,-9.1875,26.0,3.8750,94.2500,87.5000,3,3,3,3
3986538752,-0.5500,9.6300,0.7400,0.8125,-0.7500,0.5625,56.1875,-41.7500,-9.1875,26.0,3.8750,94.2500,87.5000,3,3,3,3
3986548752,-0.5600,9.5400,0.6300,1.0000,-0.8125,0.6875,56.1875,-41.7500,-9.1875,26.0,3.8750,94.2500,87.5000,3,3,3,3
3986558752,-0.5900,9.5800,0.6300,0.8750,-0.3750,0.8125,56.8750,-42.1875,-9.5625,26.0,3.8750,94.2500,87.5625,3,3,3,3
3986568752,-0.5800,9.5400,0.6400,1.2500,-0.1250,0.3750,56.8750,-42.1875,-9.5625,26.0,3.8750,94.3125,87.5625,3,3,3,3
3986578752,-0.4800,9.6700,0.7100,2.4375,0.3125,-0.4375,56.8750,-42.1875,-9.5625,26.0,3.8750,94.3125,87.5625,3,3,3,3
3986588752,-0.6500,9.6400,0.8800,3.3125,0.5000,-0.5000,56.8750,-42.1875,-9.5625,26.0,3.8750,94.3750,87.5625,3,3,3,3
3986598752,-0.6500,9.6400,0.8100,3.3125,0.5000,0.8750,56.8750,-42.1875,-9.5625,26.0,3.8750,94.3750,87.5625,3,3,3,3
3986608752,-0.5800,9.6600,0.6800,1.3125,0.8125,0.5625,55.8750,-41.3750,-8.0000,26.0,3.8750,94.3750,87.5625,3,3,3,3
3986618752,-0.6000,9.6200,0.6900,-0.2500,0.3750,0.5000,55.8750,-41.3750,-8.0000,26.0,3.8750,94.3125,87.5625,3,3,3,3
3986628752,-0.6100,9.6400,0.6700,-1.8125,-0.5000,0.8750,55.8750,-41.3750,-8.0000,26.0,3.9375,94.3125,87.5625,3,3,3,3
3986638752,-0.6000,9.5900,0.5700,-3.6875,-1.1875,0.8125,55.8750,-41.3750,-8.0000,26.0,3.9375,94.2500,87.5625,3,3,3,3
3986648752,-0.5900,9.6700,0.5800,-3.5625,-1.6875,0.5000,55.8750,-41.3750,-8.0000,26.0,3.9375,94.2500,87.5625,3,3,3,3
3986658752,-0.5200,9.6700,0.7000,-0.6875,-1.6875,-0.0625,56.5625,-41.7500,-8.7500,26.0,3.9375,94.2500,87.6250,3,3,3,3
3986668752,-0.5500,9.5300,0.7800,1.1250,-1.7500,-0.0000,56.5625,-41.7500,-8.7500,26.0,3.9375,94.3125,87.6250,3,3,3,3
3986678752,-0.5700,9.5200,0.7800,1.6250,-1.1875,0.5625,56.5625,-41.7500,-8.7500,26.0,3.9375,94.3125,87.6250,3,3,3,3
3986688752,-0.6000,9.5600,0.6900,1.1875,-1.1875,0.0625,56.5625,-41.7500,-8.7500,26.0,3.9375,94.3125,87.6250,3,3,3,3
3986698752,-0.6500,9.5600,0.5800,-0.3750,-0.6875,-0.0625,56.5625,-41.7500,-8.7500,26.0,3.9375,94.3125,87.6250,3,3,3,3
3986708752,-0.6500,9.6400,0.6200,-3.5625,-1.0000,-0.4375,55.8750,-42.1875,-8.8750,26.0,3.9375,94.2500,87.6875,3,3,3,3
3986718752,-0.5900,9.6200,0.6700,-3.5625,-1.0000,-0.4375,55.8750,-42.1875,-8.8750,26.0,3.9375,94.1875,87.6875,3,3,3,3
3986728752,-0.5800,9.5900,0.6100,-4.6250,-1.3750,-0.4375,55.8750,-42.1875,-8.8750,26.0,3.9375,94.1250,87.6875,3,3,3,3
3986738752,-0.5300,9.6700,0.6500,-4.6250,-1.5000,-1.0000,55.8750,-42.1875,-8.8750,26.0,3.8750,94.0625,87.6875,3,3,3,3
3986748752,-0.5700,9.6200,0.7100,-4.4375,-1.6250,-1.0625,55.8750,-42.1875,-8.8750,26.0,3.8750,94.0625,87.6875,3,3,3,3
3986758752,-0.5600,9.5700,0.7100,-5.9375,-1.5000,-0.5625,55.8750,-41.3750,-8.8750,26.0,3.8750,94.0625,87.6875,3,3,3,3
3986768752,-0.5500,9.5400,0.6700,-7.6875,-1.6875,-0.5000,55.8750,-41.3750,-8.8750,26.0,3.8750,93.8750,87.7500,3,3,3,3
3986778752,-0.5200,9.5500,0.7700,-10.5625,-1.6250,-0.3750,55.8750,-41.3750,-8.8750,26.0,3.8750,93.6875,87.7500,3,3,3,3
3986788752,-0.5100,9.4600,0.6800,-14.5625,-1.7500,-0.1875,55.8750,-41.3750,-8.8750,26.0,3.8750,93.5625,87.7500,3,3,3,3
3986798752,-0.4800,9.3600,0.5700,-17.1875,-2.0000,-0.6875,55.8750,-41.3750,-8.8750,26.0,3.8750,93.5625,87.7500,3,3,3,3
3986808752,-0.5000,9.5800,0.4900,-18.7500,-1.9375,-1.0000,56.1875,-41.3750,-8.0000,26.0,3.8750,93.3750,87.7500,3,3,3,3
3986818752,-0.5600,9.5200,0.4300,-18.6250,-1.3125,-1.3750,56.1875,-41.3750,-8.0000,26.0,3.8750,93.1875,87.6875,3,3,3,3
3986828752,-0.5300,9.5300,0.4400,-16.5000,-0.6250,-2.7500,56.1875,-41.3750,-8.0000,26.0,3.8125,92.8750,87.6250,3,3,3,3
3986838752,-0.4900,9.6200,0.5300,-14.9375,-0.7500,-3.8750,56.1875,-41.3750,-8.0000,26.0,3.7500,92.6875,87.6250,3,3,3,3
3986848752,-0.6600,9.6600,0.6100,-15.9375,-0.7500,-3.8125,56.1875,-41.3750,-8.0000,26.0,3.7500,92.6875,87.6250,3,3,3,3
3986858752,-0.6300,9.7400,0.7000,-20.6875,-0.2500,-3.9375,56.8750,-41.3750,-8.0000,26.0,3.7500,92.5000,87.5625,3,3,3,3
3986868752,-0.5800,9.7200,0.8900,-30.1250,0.3750,-3.8750,56.8750,-41.3750,-8.0000,26.0,3.6875,91.8125,87.4375,3,3,3,3
3986878752,-0.4600,9.8800,1.0100,-44.1250,1.3125,-2.9375,56.8750,-41.3750,-8.0000,26.0,3.6250,91.2500,87.3750,3,3,3,3
3986888752,-0.4300,9.4300,0.1200,-54.6250,0.7500,-1.4375,56.8750,-41.3750,-8.0000,26.0,3.6250,90.6875,87.3125,3,3,3,3
3986898752,-0.4700,9.4500,-0.1500,-57.6250,-0.7500,-2.0000,56.8750,-41.3750,-8.0000,26.0,3.6250,90.6875,87.3125,3,3,3,3
3986908752,-0.6200,9.5300,-0.3600,-58.1875,-1.8750,-2.3125,56.1875,-42.5000,-7.2500,26.0,3.6250,90.1250,87.3125,3,3,3,3
3986918752,-0.6700,9.8000,-0.1800,-61.6875,-2.8125,-0.2500,56.1875,-42.5000,-7.2500,26.0,3.6250,88.8750,87.3125,3,3,3,3
3986928752,-0.6000,9.6700,0.0500,-69.6875,-3.0000,2.5000,56.1875,-42.5000,-7.2500,26.0,3.6875,88.1250,87.3125,3,3,3,3
3986938752,-0.4800,9.5100,-0.1500,-76.3750,-4.5000,3.3750,56.1875,-42.5000,-7.2500,26.0,3.6875,87.3750,87.3750,3,3,3,3
3986948752,-0.5200,9.4400,-0.3800,-76.5625,-6.8750,2.6250,56.1875,-42.5000,-7.2500,26.0,3.6875,87.3750,87.3750,3,3,3,3
3986958752,-0.6600,9.4800,-0.7800,-74.0000,-8.1250,-0.1875,56.1875,-44.0000,-4.8750,26.0,3.6875,86.6875,87.4375,3,3,3,3
3986968752,-0.8100,9.4300,-0.8900,-72.6875,-7.6250,-2.7500,56.1875,-44.0000,-4.8750,26.0,3.6250,85.9375,87.4375,3,3,3,3
3986978752,-0.7200,9.3100,-1.0500,-74.4375,-6.0625,-5.0625,56.1875,-44.0000,-4.8750,26.0,3.5000,84.5000,87.3125,3,3,3,3
3986988752,-0.8300,9.1000,-1.1000,-75.6250,-5.4375,-8.8750,56.1875,-44.0000,-4.8750,26.0,3.3750,83.6875,87.1875,3,3,3,3
3986998752,-0.4700,9.8700,-1.1900,-80.2500,-4.1875,-13.7500,56.1875,-44.0000,-4.8750,26.0,3.3750,83.6875,87.1875,3,3,3,3
3987008752,-0.2200,10.0500,-1.4000,-102.5000,7.5000,-14.1875,56.8750,-42.8750,-1.7500,26.0,3.2500,82.7500,87.0000,3,3,3,3
3987018752,0.3000,9.9000,-0.9300,-123.6250,16.8125,-8.5625,56.8750,-42.8750,-1.7500,26.0,3.1875,80.3125,86.5000,3,3,3,3
3987028752,0.1200,9.6600,-0.9700,-129.5625,13.7500,-2.5000,56.8750,-42.8750,-1.7500,26.0,3.1875,79.0625,86.3750,3,3,3,3
3987038752,-0.1300,9.3700,-2.2400,-125.6875,7.6875,-0.1250,56.8750,-42.8750,-1.7500,26.0,3.1875,78.0000,86.3125,3,3,3,3
3987048752,-0.3900,9.1400,-2.6600,-114.8125,6.1875,-0.4375,56.8750,-42.8750,-1.7500,26.0,3.1875,78.0000,86.3125,3,3,3,3
3987058752,-0.6900,9.0300,-2.7300,-100.3750,4.1875,-3.8125,56.1875,-45.3750,1.0000,26.0,3.1875,77.0000,86.1875,3,3,3,3
3987068752,-0.7700,9.0100,-2.8700,-88.5000,2.4375,-8.7500,56.1875,-45.3750,1.0000,26.0,3.1250,76.1250,86.0625,3,3,3,3
3987078752,-0.5800,9.0200,-2.2800,-83.1875,1.6250,-12.3125,56.1875,-45.3750,1.0000,26.0,2.8750,74.5000,85.7500,3,3,3,3
3987088752,-0.9000,8.8000,-2.0200,-86.1875,-0.6875,-14.2500,56.1875,-45.3750,1.0000,26.0,2.6875,73.5625,85.5625,3,3,3,3
3987098752,-0.8900,8.5700,-2.0700,-98.4375,-4.5625,-16.9375,56.1875,-45.3750,1.0000,26.0,2.6875,73.5625,85.5625,3,3,3,3
3987108752,-0.6000,8.0300,-2.6100,-113.5000,-8.5000,-19.4375,56.1875,-45.7500,5.1875,26.0,2.5000,72.4375,85.3750,3,3,3,3
3987118752,-0.7800,7.8600,-2.7900,-125.5000,-13.1250,-23.5000,56.1875,-45.7500,5.1875,26.0,2.2500,71.2500,85.2500,3,3,3,3
3987128752,-0.0700,7.9400,-2.7300,-136.8125,-16.1250,-29.9375,56.1875,-45.7500,5.1875,26.0,1.5625,68.5000,84.8125,3,3,3,3
3987138752,0.2600,8.1600,-2.6000,-144.8750,-21.0625,-32.1250,56.1875,-45.7500,5.1875,26.0,1.1875,67.0625,84.6875,3,3,3,3
3987148927,0.4200,8.3400,-3.4000,-146.8125,-27.2500,-31.3125,56.1875,-45.7500,5.1875,26.0,1.1875,67.0625,84.6875,3,3,3,3
3987158927,0.2200,8.7200,-3.3600,-144.1250,-28.5000,-30.6250,56.1875,-45.7500,10.2500,26.0,0.7500,65.6875,84.6250,3,3,3,3
3987168927,0.0900,8.4700,-2.7400,-153.0000,-31.9375,-36.0000,56.1875,-45.7500,10.2500,26.0,0.3125,64.1875,84.4375,3,3,3,3
3987178927,-0.0900,9.0000,-4.4400,-155.8125,-41.3750,-45.1875,56.1875,-45.7500,10.2500,26.0,-0.7500,61.3750,84.0625,3,3,3,3
3987188927,0.2100,10.0200,-5.6400,-136.7500,-38.0000,-46.6875,56.1875,-45.7500,10.2500,26.0,-1.2500,60.2500,83.8125,3,3,3,3
3987199302,0.2600,9.3500,-5.5000,-116.3750,-28.6250,-44.0000,56.1875,-45.7500,10.2500,26.0,-1.2500,60.2500,83.8125,3,3,3,3
3987209302,0.2600,8.2300,-5.6300,-101.1250,-24.5000,-42.9375,54.6875,-46.0625,15.2500,26.0,-1.7500,59.2500,83.5000,3,3,3,3
3987219302,-0.0100,7.2300,-5.4200,-91.3125,-28.3750,-46.7500,54.6875,-46.0625,15.2500,26.0,-2.9375,57.5000,82.9375,3,3,3,3
3987229302,0.7700,6.6700,-4.8600,-92.4375,-34.2500,-56.6875,54.6875,-46.0625,15.2500,26.0,-3.6250,56.5000,82.5000,3,3,3,3
3987239355,1.1200,6.8500,-4.5100,-105.8125,-39.1250,-64.8125,54.6875,-46.0625,15.2500,26.0,-4.4375,55.2500,82.1875,3,3,3,3
3987249613,1.2500,7.1300,-4.6000,-125.7500,-45.1875,-67.5625,54.6875,-46.0625,15.2500,26.0,-4.4375,55.2500,82.1875,3,3,3,3
3987259613,1.1600,7.9600,-5.1900,-141.1250,-50.5625,-65.5000,53.2500,-47.5625,22.6875,26.0,-5.2500,53.8750,81.8750,3,3,3,3
3987269613,1.1700,8.4100,-5.6100,-154.0000,-54.1875,-62.1875,53.2500,-47.5625,22.6875,26.0,-6.8125,50.8125,81.3750,3,3,3,3
3987279676,1.3000,8.3600,-6.0500,-166.7500,-54.1250,-59.6875,53.2500,-47.5625,22.6875,26.0,-7.5625,49.1250,81.1875,3,3,3,3
3987289744,1.5500,8.1700,-6.3100,-170.6875,-56.8750,-58.0000,53.2500,-47.5625,22.6875,26.0,-8.3750,47.5625,81.0625,3,3,3,3
3987300022,2.0600,7.3400,-7.5300,-168.4375,-61.0000,-55.2500,53.2500,-47.5625,22.6875,26.0,-8.3750,47.5625,81.0625,3,3,3,3
3987310022,2.2400,6.6000,-7.7900,-162.3750,-60.7500,-52.1250,49.6875,-49.0000,30.5000,26.0,-9.1250,46.0000,80.9375,3,3,3,3
3987320022,2.3000,6.2700,-7.6000,-152.3125,-58.6250,-50.8750,49.6875,-49.0000,30.5000,26.0,-10.6250,43.1250,80.7500,3,3,3,3
3987330022,2.1700,5.9100,-7.3400,-146.2500,-58.0625,-50.1250,49.6875,-49.0000,30.5000,26.0,-11.3750,41.6875,80.6250,3,3,3,3
3987340022,2.3800,5.7300,-7.0200,-149.0625,-59.1875,-50.1875,49.6875,-49.0000,30.5000,26.0,-12.1250,40.1250,80.5625,3,3,3,3
3987350260,2.5500,5.5900,-6.7800,-161.3125,-61.5000,-48.5625,49.6875,-49.0000,30.5000,26.0,-12.1250,40.1250,80.5625,3,3,3,3
3987360260,2.7800,5.5000,-6.6400,-179.3125,-65.4375,-46.6250,46.8750,-47.8750,38.0625,26.0,-12.9375,38.3750,80.5625,3,3,3,3
3987370260,2.9200,5.3000,-7.0000,-199.4375,-68.0625,-45.5625,46.8750,-47.8750,38.0625,26.0,-14.5000,34.4375,80.6250,3,3,3,3
3987380276,2.6800,5.3600,-8.1800,-210.5625,-69.6250,-46.8125,46.8750,-47.8750,38.0625,26.0,-15.3750,32.4375,80.6250,3,3,3,3
3987390276,2.7500,5.2900,-8.8700,-203.5625,-71.5625,-50.7500,46.8750,-47.8750,38.0625,26.0,-16.2500,30.6875,80.5625,3,3,3,3
3987400468,2.9000,5.0900,-8.9600,-181.7500,-74.3750,-55.2500,46.8750,-47.8750,38.0625,26.0,-16.2500,30.6875,80.5625,3,3,3,3
3987410468,3.6200,4.3700,-9.1600,-156.8125,-77.6875,-56.2500,44.0625,-43.8750,44.5000,26.0,-17.1875,29.1250,80.4375,3,3,3,3
3987420468,3.5800,4.3100,-8.9000,-133.8125,-81.9375,-53.0000,44.0625,-43.8750,44.5000,26.0,-19.1250,26.6250,80.2500,3,3,3,3
3987430468,3.2800,4.7000,-8.8400,-119.2500,-84.9375,-51.9375,44.0625,-43.8750,44.5000,26.0,-20.0625,25.5000,80.0625,3,3,3,3
3987440628,3.0800,5.0500,-8.8500,-111.0625,-84.5625,-54.1875,44.0625,-43.8750,44.5000,26.0,-21.0000,24.4375,79.8750,3,3,3,3
3987450790,3.5400,4.5700,-9.1700,-104.2500,-81.5000,-56.6250,44.0625,-43.8750,44.5000,26.0,-21.0000,24.4375,79.8750,3,3,3,3
3987460790,3.7200,4.1900,-9.0100,-89.6875,-78.3125,-57.3750,39.3750,-38.5625,51.3750,26.0,-21.9375,23.5000,79.6875,3,3,3,3
3987470790,3.8400,3.9700,-8.6200,-71.0625,-78.4375,-57.7500,39.3750,-38.5625,51.3750,26.0,-23.8125,22.0625,79.0625,3,3,3,3
3987480790,3.7700,3.8100,-8.4400,-54.9375,-80.9375,-59.6875,39.3750,-38.5625,51.3750,26.0,-24.7500,21.5625,78.6875,3,3,3,3
3987490790,4.3000,3.8700,-8.2700,-43.6875,-81.1875,-64.3750,39.3750,-38.5625,51.3750,26.0,-25.6875,21.0625,78.2500,3,3,3,3
3987500976,4.5000,3.8700,-8.2800,-35.3125,-77.6250,-67.5625,39.3750,-38.5625,51.3750,26.0,-25.6875,21.0625,78.2500,3,3,3,3
3987510976,4.5100,3.8600,-8.4200,-30.3750,-73.9375,-69.0000,33.5000,-35.0625,56.0000,26.0,-26.6250,20.5625,77.8125,3,3,3,3
3987520976,4.5000,3.4300,-8.5200,-26.4375,-72.7500,-67.2500,33.5000,-35.0625,56.0000,26.0,-28.3750,19.7500,76.8750,3,3,3,3
3987530976,5.0800,2.9700,-8.2800,-21.5000,-72.9375,-63.1250,33.5000,-35.0625,56.0000,26.0,-29.1875,19.3750,76.5000,3,3,3,3
3987540976,5.2900,2.9500,-8.3400,-21.1875,-73.3750,-56.5625,33.5000,-35.0625,56.0000,26.0,-30.0625,19.0000,76.1875,3,3,3,3
3987551261,5.1600,2.9400,-8.7200,-29.0625,-74.2500,-48.4375,33.5000,-35.0625,56.0000,26.0,-30.0625,19.0000,76.1875,3,3,3,3
3987561261,5.0400,3.1200,-8.3600,-35.3750,-74.3750,-41.7500,28.0000,-34.5000,58.1875,26.0,-30.8750,18.5625,76.0000,3,3,3,3
3987571261,5.5500,4.1300,-9.6000,-40.3125,-73.7500,-37.1250,28.0000,-34.5000,58.1875,26.0,-32.3750,17.6250,75.8125,3,3,3,3
3987581261,4.9500,2.8500,-8.6400,-41.8750,-68.0625,-27.5000,28.0000,-34.5000,58.1875,26.0,-33.0625,17.2500,75.7500,3,3,3,3
3987591261,5.3500,1.0300,-6.5100,-35.1875,-66.6875,-26.3750,28.0000,-34.5000,58.1875,26.0,-33.8750,17.0000,75.5625,3,3,3,3
3987601348,5.7600,2.9200,-6.4000,-21.8750,-77.6250,-35.7500,28.0000,-34.5000,58.1875,26.0,-33.8750,17.0000,75.5625,3,3,3,3
3987611348,5.9700,2.5600,-7.0000,-11.4375,-85.9375,-36.7500,23.5625,-34.2500,59.7500,26.0,-34.7500,16.8125,75.3750,3,3,3,3
3987621348,5.6000,2.6200,-7.5000,-6.3750,-87.1250,-36.3750,23.5625,-34.2500,59.7500,26.0,-36.5625,16.5625,74.9375,3,3,3,3
3987631418,5.6500,2.5200,-7.5500,-5.6250,-82.6250,-37.1875,23.5625,-34.2500,59.7500,26.0,-37.3750,16.3125,74.6875,3,3,3,3
3987641418,6.1600,2.6300,-8.3000,-10.1875,-78.3750,-37.1875,23.5625,-34.2500,59.7500,26.0,-38.1875,16.1250,74.5000,3,3,3,3
3987651696,5.7800,2.4100,-9.6700,-15.6875,-74.3750,-33.9375,23.5625,-34.2500,59.7500,26.0,-38.1875,16.1250,74.5000,3,3,3,3
3987661696,6.0100,1.4200,-6.9600,-12.6875,-64.0625,-33.5625,18.0000,-33.1875,61.3750,26.0,-38.8750,15.8750,74.3125,3,3,3,3
3987671696,6.6500,2.0000,-6.4500,-7.2500,-68.1875,-39.3750,18.0000,-33.1875,61.3750,26.0,-40.3750,15.1875,73.8750,3,3,3,3
3987681696,6.5700,3.2100,-7.2300,-34.0000,-72.3750,-35.9375,18.0000,-33.1875,61.3750,26.0,-41.0625,13.8125,74.0625,3,3,3,3
3987691696,6.4600,3.5900,-8.4900,-128.1875,-65.8125,-34.1875,18.0000,-33.1875,61.3750,26.0,-41.5000,10.8125,74.7500,3,3,3,3
3987702041,6.0800,-1.1900,-9.7400,-279.6250,-39.3125,-40.1875,18.0000,-33.1875,61.3750,26.0,-41.5000,10.8125,74.7500,3,3,3,3
3987712041,6.1500,1.6400,-7.4200,-147.5625,-42.3750,-53.2500,13.0000,-32.6875,61.7500,26.0,-42.0000,9.0000,74.8125,3,3,3,3
3987722041,6.7500,1.3600,-5.8300,-39.8750,-59.6250,-48.5625,13.0000,-32.6875,61.7500,26.0,-43.3750,7.6250,74.2500,3,3,3,3
3987732041,6.7800,1.4700,-6.1600,-34.5625,-70.1875,-49.8750,13.0000,-32.6875,61.7500,26.0,-44.1875,7.1875,73.9375,3,3,3,3
3987742041,6.6900,1.5500,-6.4600,-13.3750,-80.1875,-39.8125,13.0000,-32.6875,61.7500,26.0,-45.0625,6.8750,73.6250,3,3,3,3
3987752134,6.8000,1.3600,-6.4600,-5.3750,-83.5000,-36.9375,13.0000,-32.6875,61.7500,26.0,-45.0625,6.8750,73.6250,3,3,3,3
3987762134,7.2500,1.4800,-6.4000,2.1875,-84.9375,-37.0625,27.0000,-27.5000,56.2500,26.0,-45.9375,6.6250,73.3125,3,3,3,3
3987772134,7.2400,1.5400,-6.0800,6.6250,-86.6250,-36.6875,27.0000,-27.5000,56.2500,26.0,-47.6875,6.2500,72.6875,3,3,3,3
3987782134,7.1100,1.3400,-6.4500,6.0625,-89.5000,-32.6875,27.0000,-27.5000,56.2500,26.0,-48.6250,6.1250,72.4375,3,3,3,3
3987792134,7.3500,1.1200,-6.9100,4.3750,-92.0625,-28.6875,27.0000,-27.5000,56.2500,26.0,-49.5000,6.0000,72.1875,3,3,3,3
3987802313,7.4900,0.6800,-7.6100,4.9375,-93.8125,-25.6875,27.0000,-27.5000,56.2500,26.0,-49.5000,6.0000,72.1875,3,3,3,3
3987812313,8.0100,0.9200,-7.5400,4.2500,-86.7500,-23.5000,21.6875,-27.1875,55.2500,26.0,-50.3750,5.8750,71.9375,3,3,3,3
3987822313,8.2400,0.9900,-7.1800,0.1250,-76.0000,-16.3750,21.6875,-27.1875,55.2500,26.0,-51.7500,5.6875,71.8125,3,3,3,3
3987832313,7.6100,0.9300,-6.8200,-3.6875,-65.0000,-7.1250,21.6875,-27.1875,55.2500,26.0,-52.2500,5.6875,71.8125,3,3,3,3
3987842313,7.7100,1.1800,-6.5900,-4.5625,-51.5625,-4.1875,21.6875,-27.1875,55.2500,26.0,-52.6250,5.6875,71.8125,3,3,3,3
